Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State,,,,,,,,,,,,,,,
7/1/16,,iPhone,,OH,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,VT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,VA,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,16,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,25,WA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,10,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,17,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,29,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MD,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,36,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,VA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,24,FL,,,,,,,,,,,,,,,
7/1/16,,Android,,NM,,,,,,,,,,,,,,,
7/1/16,,iPhone,34,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,OH,,,,,,,,,,,,,,,
7/1/16,,iPhone,,KY,,,,,,,,,,,,,,,
7/1/16,,Android,21,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,WI,,,,,,,,,,,,,,,
7/1/16,,iPhone,12,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,Android,25,OH,,,,,,,,,,,,,,,
7/1/16,,Android,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,32,CO,,,,,,,,,,,,,,,
7/1/16,,Android,18,MN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,AR,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,16,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,20,PR,,,,,,,,,,,,,,,
7/1/16,,Android,,MD,,,,,,,,,,,,,,,
7/1/16,,iPhone,18,VA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,TX,,,,,,,,,,,,,,,
7/1/16,,Android,10,TN,,,,,,,,,,,,,,,
7/1/16,,iPhone,41,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,36,GA,,,,,,,,,,,,,,,
7/1/16,,Android,,NV,,,,,,,,,,,,,,,
7/1/16,,iPhone,20,UT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,KS,,,,,,,,,,,,,,,
7/1/16,,Android,29,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,KS,,,,,,,,,,,,,,,
7/1/16,,iPhone,12,OK,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,Android,,OH,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,19,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NV,,,,,,,,,,,,,,,
7/1/16,,Android,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,MS,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,Android,29,TX,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NC,,,,,,,,,,,,,,,
7/1/16,,iPhone,28,VA,,,,,,,,,,,,,,,
7/1/16,,iPhone,14,MN,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,TX,,,,,,,,,,,,,,,
7/1/16,,Android,16,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,28,CT,,,,,,,,,,,,,,,
7/1/16,,Android,14,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,UT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,29,DC,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,11,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,11,MN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,OH,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,29,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,27,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,37,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,15,NV,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,Android,,PA,,,,,,,,,,,,,,,
7/1/16,,Android,22,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,UT,,,,,,,,,,,,,,,
7/1/16,,iPhone,19,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IN,,,,,,,,,,,,,,,
7/1/16,,Android,34,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,24,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,8,MD,,,,,,,,,,,,,,,
7/1/16,,Android,12,TX,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,27,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,13,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,33,CO,,,,,,,,,,,,,,,
7/1/16,,Android,18,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,OR,,,,,,,,,,,,,,,
7/1/16,,iPhone,,WA,,,,,,,,,,,,,,,
7/1/16,,iPhone,24,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,,FL,,,,,,,,,,,,,,,
7/1/16,,Android,,MA,,,,,,,,,,,,,,,
7/1/16,,Android,,UT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MI,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,Android,35,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,HI,,,,,,,,,,,,,,,
7/1/16,,iPhone,10,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,12,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,MO,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,60,UT,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,16,MA,,,,,,,,,,,,,,,
7/1/16,,Android,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,ME,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,KY,,,,,,,,,,,,,,,
7/1/16,,iPhone,19,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MD,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MD,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MN,,,,,,,,,,,,,,,
7/1/16,,iPhone,12,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,Android,9,GA,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,7,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,Android,14,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,52,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,31,IN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,25,DC,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MD,,,,,,,,,,,,,,,
7/1/16,,iPhone,,AZ,,,,,,,,,,,,,,,
7/1/16,,Android,29,MN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MN,,,,,,,,,,,,,,,
7/1/16,,Android,26,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,DC,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,VA,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,,OK,,,,,,,,,,,,,,,
7/1/16,,iPhone,13,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,46,OR,,,,,,,,,,,,,,,
7/1/16,,iPhone,30,MA,,,,,,,,,,,,,,,
7/1/16,,Android,,VA,,,,,,,,,,,,,,,
7/1/16,,Android,,FL,,,,,,,,,,,,,,,
7/1/16,,iPhone,,GA,,,,,,,,,,,,,,,
7/1/16,,Android,,NH,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,29,CO,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,OH,,,,,,,,,,,,,,,
7/1/16,,Android,,FL,,,,,,,,,,,,,,,
7/1/16,,Android,14,GA,,,,,,,,,,,,,,,
7/1/16,,Android,26,WA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NC,,,,,,,,,,,,,,,
7/1/16,,Android,,VA,,,,,,,,,,,,,,,
7/1/16,,Android,,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,25,IL,,,,,,,,,,,,,,,
7/1/16,,iPhone,18,NY,,,,,,,,,,,,,,,
7/1/16,,Android,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,8,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,14,TN,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,16,CA,,,,,,,,,,,,,,,
7/1/16,,Android,37,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,36,DC,,,,,,,,,,,,,,,
7/1/16,,iPhone,30,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,IL,,,,,,,,,,,,,,,
7/1/16,,iPhone,18,OH,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,LA,,,,,,,,,,,,,,,
7/1/16,,iPhone,29,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,10,VA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,11,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CT,,,,,,,,,,,,,,,
7/1/16,,iPhone,76,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,TX,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,OH,,,,,,,,,,,,,,,
7/1/16,,iPhone,,WA,,,,,,,,,,,,,,,
7/1/16,,Android,,NC,,,,,,,,,,,,,,,
7/1/16,,iPhone,25,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,Android,30,TX,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,OK,,,,,,,,,,,,,,,
7/1/16,,Android,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,,CA,,,,,,,,,,,,,,,
7/1/16,,Android,32,NJ,,,,,,,,,,,,,,,
7/1/16,,iPhone,,PA,,,,,,,,,,,,,,,
7/1/16,,iPhone,33,VA,,,,,,,,,,,,,,,
7/1/16,,Android,,DC,,,,,,,,,,,,,,,
7/1/16,,iPhone,9,NY,,,,,,,,,,,,,,,
7/1/16,,iPhone,32,AZ,,,,,,,,,,,,,,,
7/1/16,,Android,11,MA,,,,,,,,,,,,,,,
7/1/16,,iPhone,,NJ,,,,,,,,,,,,,,,
7/1/16,,Android,,RI,,,,,,,,,,,,,,,
7/1/16,,iPhone,,GA,,,,,,,,,,,,,,,
7/1/16,,iPhone,17,GA,,,,,,,,,,,,,,,
7/2/16,7/22/16,iPhone,,CO,,,,,,,,,,,,,,,
7/2/16,11/11/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/18/16,Android,25,NY,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,37,MA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,FL,,,,,,,,,,,,,,,
7/2/16,7/13/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,8/3/16,iPhone,,GA,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,,OH,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,GA,,,,,,,,,,,,,,,
7/2/16,7/13/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,10/20/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/10/16,iPhone,,WA,,,,,,,,,,,,,,,
7/2/16,7/8/16,Android,,NJ,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,TX,,,,,,,,,,,,,,,
7/2/16,7/8/16,Android,,NJ,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,21,WA,,,,,,,,,,,,,,,
7/2/16,8/3/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,12,NY,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,,NY,,,,,,,,,,,,,,,
7/2/16,7/15/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,7/11/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/6/16,iPhone,,FL,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,SC,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,31,NY,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,14,NY,,,,,,,,,,,,,,,
7/2/16,10/1/16,iPhone,,OR,,,,,,,,,,,,,,,
7/2/16,7/9/16,Android,31,MA,,,,,,,,,,,,,,,
7/2/16,7/11/16,Android,,FL,,,,,,,,,,,,,,,
7/2/16,7/11/16,iPhone,27,CA,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,22,CA,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,,LA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,UT,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,23,CA,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,8/3/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/10/16,Android,17,GA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,15,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,8,MI,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,34,DC,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,IL,,,,,,,,,,,,,,,
7/2/16,7/16/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,7/8/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/17/16,iPhone,,WA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,32,MD,,,,,,,,,,,,,,,
7/2/16,8/5/16,iPhone,41,CA,,,,,,,,,,,,,,,
7/2/16,7/17/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,8/6/16,iPhone,,OR,,,,,,,,,,,,,,,
7/2/16,7/29/16,Android,,NY,,,,,,,,,,,,,,,
7/2/16,8/26/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,IL,,,,,,,,,,,,,,,
7/2/16,7/19/16,iPhone,,GA,,,,,,,,,,,,,,,
7/2/16,8/3/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,3/11/17,iPhone,12,TX,,,,,,,,,,,,,,,
7/2/16,7/8/16,Android,,FL,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,21,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,60,PA,,,,,,,,,,,,,,,
7/2/16,7/6/16,iPhone,20,MA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,FL,,,,,,,,,,,,,,,
7/2/16,8/5/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/6/16,iPhone,44,CO,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/19/16,iPhone,30,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/21/16,iPhone,22,FL,,,,,,,,,,,,,,,
7/2/16,7/28/16,iPhone,,CO,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,8/4/16,iPhone,,NJ,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,8/2/16,Android,31,VA,,,,,,,,,,,,,,,
7/2/16,7/23/16,iPhone,,VA,,,,,,,,,,,,,,,
7/2/16,7/14/16,iPhone,30,WA,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,29,GA,,,,,,,,,,,,,,,
7/2/16,8/4/16,Android,,NJ,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,24,CA,,,,,,,,,,,,,,,
7/2/16,7/12/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,8/11/16,iPhone,,SC,,,,,,,,,,,,,,,
7/2/16,7/10/16,Android,,VA,,,,,,,,,,,,,,,
7/2/16,8/2/16,iPhone,12,PR,,,,,,,,,,,,,,,
7/2/16,8/4/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,NY,,,,,,,,,,,,,,,
7/2/16,8/3/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,NY,,,,,,,,,,,,,,,
7/2/16,8/4/16,iPhone,31,PA,,,,,,,,,,,,,,,
7/2/16,7/20/16,iPhone,21,NY,,,,,,,,,,,,,,,
7/2/16,7/13/16,iPhone,,VA,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,,NY,,,,,,,,,,,,,,,
7/2/16,8/22/16,Android,,CO,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,12,CA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,16,CA,,,,,,,,,,,,,,,
7/2/16,8/4/16,Android,32,CA,,,,,,,,,,,,,,,
7/2/16,7/21/16,iPhone,,GA,,,,,,,,,,,,,,,
7/2/16,7/14/16,iPhone,18,MD,,,,,,,,,,,,,,,
7/2/16,8/4/16,Android,,MA,,,,,,,,,,,,,,,
7/2/16,9/20/16,Android,,NC,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,GA,,,,,,,,,,,,,,,
7/2/16,7/6/16,iPhone,10,CO,,,,,,,,,,,,,,,
7/2/16,7/16/16,Android,,OR,,,,,,,,,,,,,,,
7/2/16,7/8/16,iPhone,,PA,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,37,CA,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/30/16,Android,,NV,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,,CA,,,,,,,,,,,,,,,
7/2/16,7/6/16,Android,,MA,,,,,,,,,,,,,,,
7/2/16,8/4/16,Android,,OR,,,,,,,,,,,,,,,
7/2/16,8/6/16,Android,,ID,,,,,,,,,,,,,,,
7/2/16,7/30/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,NJ,,,,,,,,,,,,,,,
7/2/16,7/24/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,MI,,,,,,,,,,,,,,,
7/2/16,7/7/16,Android,10,NJ,,,,,,,,,,,,,,,
7/2/16,7/10/16,iPhone,,FL,,,,,,,,,,,,,,,
7/2/16,7/14/16,iPhone,,TX,,,,,,,,,,,,,,,
7/2/16,7/6/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/29/16,Android,,FL,,,,,,,,,,,,,,,
7/2/16,7/15/16,iPhone,14,TX,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,CA,,,,,,,,,,,,,,,
7/2/16,7/15/16,iPhone,,NJ,,,,,,,,,,,,,,,
7/2/16,8/4/16,iPhone,,CO,,,,,,,,,,,,,,,
7/2/16,7/13/16,iPhone,,FL,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,NC,,,,,,,,,,,,,,,
7/2/16,7/7/16,iPhone,,MA,,,,,,,,,,,,,,,
7/2/16,7/20/16,iPhone,,PR,,,,,,,,,,,,,,,
7/2/16,7/8/16,Android,,TX,,,,,,,,,,,,,,,
7/2/16,7/16/16,iPhone,11,NJ,,,,,,,,,,,,,,,
