Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State
4/1/17,4/5/17,iPhone,,MI
4/1/17,4/9/17,iPhone,,CA
4/1/17,4/6/17,iPhone,,NY
4/1/17,4/21/17,Android,,CA
4/1/17,4/13/17,Android,22,HI
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/20/17,iPhone,,NJ
4/1/17,4/7/17,Android,34,CA
4/1/17,4/5/17,Android,,CA
4/1/17,4/14/17,iPhone,,TX
4/1/17,4/9/17,iPhone,,NY
4/1/17,4/11/17,iPhone,,NJ
4/1/17,4/22/17,iPhone,,VA
4/1/17,4/10/17,Android,8,CA
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/12/17,Android,,CO
4/1/17,4/11/17,iPhone,,NJ
4/1/17,4/6/17,Android,,NY
4/1/17,4/4/17,iPhone,,MI
4/1/17,4/5/17,Android,,CA
4/1/17,4/5/17,iPhone,,FL
4/1/17,4/5/17,iPhone,,IL
4/1/17,4/6/17,Android,8,NY
4/1/17,4/22/17,iPhone,10,CA
4/1/17,4/6/17,iPhone,19,CA
4/1/17,4/10/17,iPhone,,MO
4/1/17,4/8/17,Android,,CA
4/1/17,4/4/17,Android,,TX
4/1/17,4/4/17,iPhone,,FL
4/1/17,4/11/17,Android,,NJ
4/1/17,4/11/17,iPhone,,AZ
4/1/17,4/5/17,Android,22,NY
4/1/17,4/9/17,Android,,CT
4/1/17,4/7/17,iPhone,,CA
4/1/17,4/6/17,iPhone,,CA
4/1/17,4/5/17,iPhone,,AZ
4/1/17,4/5/17,Android,,MI
4/1/17,4/5/17,iPhone,,MD
4/1/17,4/8/17,iPhone,,FL
4/1/17,4/11/17,Android,,MD
4/1/17,4/7/17,iPhone,,NV
4/1/17,4/5/17,iPhone,,NY
4/1/17,4/5/17,iPhone,8,NY
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/7/17,iPhone,22,TX
4/1/17,4/11/17,iPhone,,NY
4/1/17,4/5/17,iPhone,,SC
4/1/17,4/5/17,iPhone,,MA
4/1/17,4/12/17,Android,35,AL
4/1/17,4/5/17,Android,,CA
4/1/17,4/28/17,Android,36,AZ
4/1/17,4/5/17,Android,,GA
4/1/17,4/9/17,Android,,CA
4/1/17,4/4/17,Android,,CA
4/1/17,4/7/17,Android,,NC
4/1/17,4/18/17,Android,,NC
4/1/17,4/10/17,iPhone,,WA
4/1/17,4/5/17,Android,,NV
4/1/17,4/5/17,Android,,CA
4/1/17,4/7/17,Android,,FL
4/1/17,4/5/17,iPhone,,KY
4/1/17,4/5/17,Android,,KS
4/1/17,4/4/17,iPhone,,WI
4/1/17,4/10/17,Android,,CA
4/1/17,4/5/17,iPhone,,PA
4/1/17,4/4/17,iPhone,,IL
4/1/17,4/7/17,Android,,GA
4/1/17,4/10/17,iPhone,17,MA
4/1/17,4/5/17,iPhone,,VA
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/14/17,Android,,CA
4/1/17,4/15/17,iPhone,,PA
4/1/17,4/5/17,iPhone,,TX
4/1/17,4/17/17,iPhone,,NY
4/1/17,4/10/17,iPhone,,NY
4/1/17,4/5/17,Android,,UT
4/1/17,4/5/17,Android,,NC
4/1/17,4/7/17,iPhone,47,CA
4/1/17,4/7/17,iPhone,,CA
4/1/17,4/14/17,iPhone,,AZ
4/1/17,4/4/17,iPhone,,OH
4/1/17,4/5/17,Android,63,CA
4/1/17,4/5/17,Android,,CA
4/1/17,4/5/17,Android,,NC
4/1/17,4/10/17,iPhone,,TN
4/1/17,4/5/17,iPhone,60,CA
4/1/17,4/14/17,iPhone,,NJ
4/1/17,4/5/17,Android,20,GA
4/1/17,4/20/17,Android,12,NJ
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/9/17,iPhone,,MS
4/1/17,4/8/17,iPhone,,TX
4/1/17,4/10/17,Android,,IL
4/1/17,4/7/17,iPhone,,CA
4/1/17,4/4/17,Android,30,CA
4/1/17,4/14/17,Android,16,CA
4/1/17,4/6/17,iPhone,,CA
4/1/17,4/28/17,iPhone,,NY
4/1/17,4/14/17,iPhone,,IL
4/1/17,4/14/17,iPhone,,TX
4/1/17,4/5/17,iPhone,,TX
4/1/17,4/20/17,Android,,NJ
4/1/17,4/5/17,Android,,CA
4/1/17,4/4/17,Android,,VA
4/1/17,4/7/17,iPhone,,MD
4/1/17,4/14/17,Android,18,FL
4/1/17,4/8/17,iPhone,,MA
4/1/17,4/5/17,Android,25,NJ
4/1/17,4/5/17,iPhone,,IL
4/1/17,4/5/17,iPhone,,NJ
4/1/17,4/5/17,iPhone,,VA
4/1/17,4/5/17,Android,,TN
4/1/17,4/14/17,iPhone,,NY
4/1/17,4/6/17,iPhone,,MA
4/1/17,4/5/17,Android,,MA
4/1/17,4/7/17,iPhone,,CA
4/1/17,4/5/17,Android,,GA
4/1/17,4/7/17,Android,,TN
4/1/17,4/6/17,iPhone,80,FL
4/1/17,4/8/17,iPhone,,FL
4/1/17,4/5/17,iPhone,,MO
4/1/17,4/17/17,iPhone,,NY
4/1/17,4/5/17,iPhone,,VA
4/1/17,4/5/17,iPhone,,DE
4/1/17,4/4/17,iPhone,,FL
4/1/17,4/4/17,iPhone,,NH
4/1/17,4/5/17,iPhone,,MD
4/1/17,4/5/17,iPhone,,FL
4/1/17,4/5/17,iPhone,,WA
4/1/17,4/8/17,iPhone,,MA
4/1/17,4/5/17,Android,,OR
4/1/17,4/13/17,iPhone,,VA
4/1/17,4/5/17,Android,,SC
4/1/17,4/21/17,iPhone,,FL
4/1/17,4/6/17,iPhone,,TX
4/1/17,4/6/17,iPhone,,MN
4/1/17,4/5/17,iPhone,,WA
4/1/17,4/5/17,Android,,FL
4/1/17,4/15/17,iPhone,,NY
4/1/17,4/14/17,iPhone,,AZ
4/1/17,4/4/17,iPhone,,NY
4/1/17,4/15/17,Android,,NY
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/8/17,iPhone,,FL
4/1/17,4/14/17,Android,,NY
4/1/17,4/10/17,iPhone,12,NY
4/1/17,4/20/17,Android,,TX
4/1/17,4/5/17,Android,,TX
4/1/17,4/5/17,iPhone,,VA
4/1/17,4/5/17,Android,,NY
4/1/17,4/28/17,iPhone,,CA
4/1/17,4/6/17,Android,,AZ
4/1/17,4/16/17,Android,,CA
4/1/17,4/10/17,iPhone,,MA
4/1/17,4/5/17,iPhone,9,PA
4/1/17,4/6/17,iPhone,36,PA
4/1/17,4/17/17,iPhone,,CA
4/1/17,4/16/17,iPhone,,CA
4/1/17,4/5/17,iPhone,,PA
4/1/17,4/4/17,iPhone,,NY
4/1/17,4/9/17,iPhone,,MI
4/1/17,4/6/17,iPhone,,TX
4/1/17,4/8/17,iPhone,,TX
4/1/17,4/5/17,Android,,TX
4/1/17,4/9/17,Android,27,NY
4/1/17,4/5/17,iPhone,,VA
4/1/17,4/5/17,Android,45,CA
4/1/17,4/7/17,Android,,CA
4/1/17,4/6/17,iPhone,20,HI
4/1/17,4/14/17,iPhone,,CA
4/1/17,4/16/17,iPhone,25,GA
4/1/17,4/6/17,iPhone,,AL
4/1/17,4/5/17,iPhone,28,CA
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/7/17,iPhone,,TX
4/1/17,4/7/17,iPhone,,TN
4/1/17,4/25/17,iPhone,,CA
4/1/17,4/5/17,iPhone,12,VA
4/1/17,4/7/17,iPhone,,NY
4/1/17,4/8/17,iPhone,,TX
4/1/17,4/5/17,iPhone,33,CA
4/1/17,4/5/17,Android,,CA
4/1/17,4/15/17,Android,,GA
4/1/17,4/10/17,iPhone,,MO
4/1/17,4/8/17,Android,,MA
4/1/17,4/5/17,iPhone,,MA
4/1/17,4/5/17,iPhone,,TN
4/1/17,4/5/17,iPhone,12,TX
4/1/17,4/4/17,iPhone,,CA
4/1/17,4/4/17,Android,,CA
4/1/17,4/18/17,iPhone,45,CA
4/1/17,4/5/17,iPhone,14,CA
4/1/17,4/4/17,iPhone,,NH
4/1/17,4/5/17,iPhone,29,CA
4/1/17,4/6/17,iPhone,,VA
4/1/17,4/11/17,Android,,TN
4/1/17,4/5/17,iPhone,,NY
4/1/17,4/5/17,Android,,NY
4/1/17,4/9/17,iPhone,,NC
4/1/17,4/5/17,Android,,GA
4/1/17,4/13/17,Android,22,VA
4/1/17,4/18/17,iPhone,,NJ
4/1/17,4/4/17,iPhone,20,CA
4/1/17,4/10/17,Android,,LA
4/1/17,4/5/17,iPhone,,NY
4/1/17,4/5/17,iPhone,,NC
4/1/17,4/5/17,iPhone,,IL
4/1/17,4/8/17,iPhone,28,CA
4/1/17,4/6/17,iPhone,,CA
4/1/17,4/19/17,Android,,GA
4/1/17,4/5/17,iPhone,,CA
4/1/17,4/7/17,iPhone,23,VA
4/1/17,4/26/17,iPhone,,LA
4/1/17,4/5/17,Android,,MI
4/1/17,4/5/17,Android,,NY
4/1/17,4/6/17,iPhone,25,PA
4/1/17,4/7/17,iPhone,,TX
4/1/17,4/5/17,iPhone,,TX
4/2/17,,iPhone,,TX
4/2/17,,iPhone,21,MA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,TX
4/2/17,,iPhone,,NJ
4/2/17,,Android,,OR
4/2/17,,Android,,SC
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,IN
4/2/17,,iPhone,,CA
4/2/17,,iPhone,19,CA
4/2/17,,Android,,TN
4/2/17,,Android,,CA
4/2/17,,iPhone,,GA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,WA
4/2/17,,iPhone,,GA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,CA
4/2/17,,Android,,NC
4/2/17,,Android,,VA
4/2/17,,iPhone,,CT
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,IN
4/2/17,,iPhone,17,NJ
4/2/17,,iPhone,,CA
4/2/17,,Android,,MA
4/2/17,,iPhone,,TX
4/2/17,,Android,,FL
4/2/17,,Android,,MA
4/2/17,,iPhone,,MD
4/2/17,,iPhone,,NC
4/2/17,,iPhone,,PA
4/2/17,,Android,10,NY
4/2/17,,Android,,CA
4/2/17,,iPhone,8,CT
4/2/17,,iPhone,,MA
4/2/17,,Android,19,CA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,Android,,PA
4/2/17,,iPhone,22,CA
4/2/17,,Android,,MA
4/2/17,,iPhone,,DC
4/2/17,,Android,,GA
4/2/17,,iPhone,,AZ
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,TX
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,MA
4/2/17,,Android,,IL
4/2/17,,iPhone,,FL
4/2/17,,Android,,OR
4/2/17,,Android,,CA
4/2/17,,iPhone,,MD
4/2/17,,Android,,CA
4/2/17,,iPhone,,WA
4/2/17,,Android,22,AZ
4/2/17,,iPhone,,CA
4/2/17,,Android,,NC
4/2/17,,Android,,MO
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,MO
4/2/17,,Android,,NY
4/2/17,,iPhone,,PA
4/2/17,,iPhone,14,MN
4/2/17,,Android,,LA
4/2/17,,iPhone,,WA
4/2/17,,Android,,CA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,UT
4/2/17,,Android,7,CA
4/2/17,,Android,36,CA
4/2/17,,Android,,ME
4/2/17,,iPhone,33,TX
4/2/17,,iPhone,15,CA
4/2/17,,iPhone,,WI
4/2/17,,iPhone,,FL
4/2/17,,iPhone,,GA
4/2/17,,iPhone,,PA
4/2/17,,Android,,WV
4/2/17,,iPhone,,WA
4/2/17,,iPhone,21,WA
4/2/17,,Android,,CA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,MO
4/2/17,,iPhone,,TX
4/2/17,,Android,12,NY
4/2/17,,iPhone,,CA
4/2/17,,iPhone,16,NY
4/2/17,,Android,,CO
4/2/17,,iPhone,10,NY
4/2/17,,Android,,NJ
4/2/17,,Android,,NJ
4/2/17,,iPhone,,TX
4/2/17,,Android,,IA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,27,LA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,21,NJ
4/2/17,,Android,,NY
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,20,CA
4/2/17,,Android,,NY
4/2/17,,iPhone,,CT
4/2/17,,iPhone,,UT
4/2/17,,iPhone,,CA
4/2/17,,Android,14,CA
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,IL
4/2/17,,Android,,GA
4/2/17,,iPhone,,NJ
4/2/17,,Android,,NY
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,WA
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,OH
4/2/17,,iPhone,10,NY
4/2/17,,Android,20,NY
4/2/17,,Android,19,MA
4/2/17,,iPhone,26,VA
4/2/17,,iPhone,,TN
4/2/17,,Android,56,FL
4/2/17,,iPhone,16,NY
4/2/17,,iPhone,,WI
4/2/17,,iPhone,,IL
4/2/17,,iPhone,11,CO
4/2/17,,Android,,WA
4/2/17,,Android,,MI
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,CA
4/2/17,,Android,,OR
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,TX
4/2/17,,Android,,IL
4/2/17,,iPhone,,NC
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,UT
4/2/17,,iPhone,,MN
4/2/17,,iPhone,,NY
4/2/17,,iPhone,8,PA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,Android,,NY
4/2/17,,Android,,SC
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,AZ
4/2/17,,iPhone,,SC
4/2/17,,Android,,CA
4/2/17,,iPhone,,MO
4/2/17,,iPhone,,LA
4/2/17,,Android,,NY
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,NY
4/2/17,,iPhone,27,CA
4/2/17,,Android,,CA
4/2/17,,iPhone,,WA
4/2/17,,iPhone,17,CA
4/2/17,,Android,18,CA
4/2/17,,iPhone,,GA
4/2/17,,iPhone,,MI
4/2/17,,Android,16,MA
4/2/17,,Android,,NV
4/2/17,,iPhone,,NY
4/2/17,,iPhone,36,NY
4/2/17,,iPhone,,GA
4/2/17,,Android,25,FL
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,CO
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,VA
4/2/17,,Android,,MA
4/2/17,,iPhone,,OH
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,NY
4/2/17,,Android,,UT
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,Android,22,NY
4/2/17,,iPhone,,CO
4/2/17,,iPhone,,CO
4/2/17,,iPhone,16,NY
4/2/17,,iPhone,17,NJ
4/2/17,,iPhone,36,CA
4/2/17,,iPhone,,FL
4/2/17,,iPhone,,MD
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,FL
4/2/17,,iPhone,30,CA
4/2/17,,Android,,TX
4/2/17,,Android,25,NJ
4/2/17,,iPhone,7,CA
4/2/17,,Android,,OH
4/2/17,,iPhone,,WA
4/2/17,,Android,25,NY
4/2/17,,Android,8,MA
4/2/17,,Android,17,NC
4/2/17,,Android,10,FL
4/2/17,,iPhone,36,CA
4/2/17,,Android,,FL
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,OH
4/2/17,,Android,,NY
4/2/17,,Android,,MO
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,MN
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,VA
4/2/17,,iPhone,25,NY
4/2/17,,Android,,CA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,19,CA
4/2/17,,Android,18,TX
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,AK
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,UT
4/2/17,,iPhone,19,NY
4/2/17,,iPhone,,NJ
4/2/17,,Android,,FL
4/2/17,,iPhone,,MN
4/2/17,,iPhone,,TX
4/2/17,,iPhone,18,PA
4/2/17,,Android,,NC
4/2/17,,iPhone,41,NY
4/2/17,,iPhone,,CA
4/2/17,,Android,9,CA
4/2/17,,iPhone,30,IL
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,GA
4/2/17,,iPhone,31,CA
4/2/17,,iPhone,,TN
4/2/17,,Android,,CA
4/2/17,,Android,,NC
4/2/17,,iPhone,,PA
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,FL
4/2/17,,iPhone,,VA
4/2/17,,Android,,TX
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,TX
4/2/17,,iPhone,,FL
4/2/17,,iPhone,,CA
4/2/17,,Android,27,WV
4/2/17,,iPhone,,PA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,AL
4/2/17,,iPhone,,NC
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,SC
4/2/17,,Android,23,NY
4/2/17,,Android,15,CA
4/2/17,,Android,,CA
4/2/17,,iPhone,,MO
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,MD
4/2/17,,Android,,MN
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,MD
4/2/17,,iPhone,,NY
4/2/17,,iPhone,11,CO
4/2/17,,Android,,NC
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,OH
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,VA
4/2/17,,iPhone,23,CA
4/2/17,,iPhone,,NH
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,GA
4/2/17,,iPhone,,MI
4/2/17,,Android,,CA
4/2/17,,iPhone,,AZ
4/2/17,,Android,,OH
4/2/17,,iPhone,,CA
4/2/17,,iPhone,31,GA
4/2/17,,Android,,IL
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,OH
4/2/17,,Android,,DC
4/2/17,,iPhone,24,MO
4/2/17,,Android,,PA
4/2/17,,Android,,CA
4/2/17,,Android,,NY
4/2/17,,Android,,WA
4/2/17,,iPhone,21,NJ
4/2/17,,Android,,MA
4/2/17,,iPhone,,GA
4/2/17,,Android,,MA
4/2/17,,iPhone,19,CT
4/2/17,,iPhone,,FL
4/2/17,,Android,,TN
4/2/17,,Android,,DC
4/2/17,,iPhone,,NC
4/2/17,,iPhone,,CO
4/2/17,,Android,12,VA
4/2/17,,iPhone,,SC
4/2/17,,iPhone,,PA
4/2/17,,iPhone,,NY
4/2/17,,iPhone,15,DC
4/2/17,,iPhone,,TX
4/2/17,,iPhone,,WI
4/2/17,,iPhone,,GA
4/2/17,,Android,,NY
4/2/17,,iPhone,,MA
4/2/17,,iPhone,,VA
4/2/17,,Android,33,CA
4/2/17,,Android,,PA
4/2/17,,iPhone,38,GA
4/2/17,,Android,,CA
4/2/17,,Android,,IL
4/2/17,,iPhone,,MT
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,IL
4/2/17,,iPhone,,TX
4/2/17,,Android,,MN
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,MI
4/2/17,,iPhone,,MN
4/2/17,,iPhone,,PA
4/2/17,,iPhone,,CT
4/2/17,,iPhone,18,MA
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,11,NY
4/2/17,,iPhone,,MA
4/2/17,,iPhone,54,FL
4/2/17,,Android,,MS
4/2/17,,iPhone,,CA
4/2/17,,iPhone,,AZ
4/2/17,,iPhone,17,CA
4/2/17,,Android,,TX
4/2/17,,Android,29,PA
4/2/17,,iPhone,,CT
4/2/17,,iPhone,33,NY
4/2/17,,Android,,WA
4/2/17,,iPhone,10,CA
4/2/17,,Android,,OR
4/2/17,,iPhone,,GA
4/2/17,,Android,,IA
4/2/17,,iPhone,,NJ
4/2/17,,iPhone,,TX
4/2/17,,iPhone,19,CA
4/2/17,,Android,,MA
4/2/17,,iPhone,25,UT
4/2/17,,iPhone,31,MA
4/2/17,,iPhone,28,NY
4/2/17,,Android,30,NY
4/2/17,,Android,,CT
4/2/17,,Android,,TX
4/2/17,,iPhone,,VA
4/2/17,,Android,,CA
4/2/17,,Android,,CO
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,MD
4/2/17,,iPhone,30,CA
4/2/17,,Android,,OR
4/2/17,,iPhone,26,AZ
4/2/17,,iPhone,16,NY
4/2/17,,iPhone,,NY
4/2/17,,iPhone,,CA
4/2/17,,iPhone,38,OH
4/2/17,,iPhone,,UT
4/2/17,,iPhone,34,CA
4/2/17,,iPhone,,TX
4/2/17,,Android,26,NJ
4/2/17,,iPhone,20,NY
4/2/17,,iPhone,10,MO
4/2/17,,iPhone,8,PA
4/2/17,,iPhone,,NY
4/2/17,,Android,,MI
4/2/17,,iPhone,,PA
4/2/17,,Android,,TX
4/2/17,,iPhone,,MO
4/2/17,,iPhone,,MA
4/2/17,4/5/17,iPhone,,VT
4/2/17,4/24/17,iPhone,,NH
4/2/17,4/18/17,iPhone,,MN
4/2/17,4/5/17,Android,,GA
4/2/17,4/5/17,Android,,IL
4/2/17,4/25/17,Android,,IA
4/2/17,4/10/17,iPhone,,TX
4/2/17,4/18/17,Android,36,UT
4/2/17,4/5/17,iPhone,12,PA
4/2/17,4/5/17,Android,,TN
4/2/17,4/16/17,iPhone,,UT
4/2/17,4/6/17,Android,,GA
4/2/17,4/19/17,iPhone,,GA
4/2/17,4/5/17,iPhone,,KY
4/2/17,4/16/17,Android,,CA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,iPhone,,IL
4/2/17,4/7/17,iPhone,,NY
4/2/17,4/5/17,Android,,AZ
4/2/17,4/7/17,iPhone,23,MD
4/2/17,4/5/17,Android,,VA
4/2/17,4/16/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/5/17,Android,,CA
4/2/17,4/6/17,Android,,CA
4/2/17,4/6/17,iPhone,,WA
4/2/17,4/5/17,iPhone,,CT
4/2/17,4/6/17,iPhone,,CA
4/2/17,4/5/17,Android,,TX
4/2/17,4/7/17,Android,31,CA
4/2/17,4/5/17,Android,12,IL
4/2/17,4/17/17,Android,,VA
4/2/17,4/5/17,Android,,NJ
4/2/17,4/8/17,Android,,NV
4/2/17,4/4/17,iPhone,22,MA
4/2/17,4/9/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,MO
4/2/17,4/14/17,Android,,MA
4/2/17,4/7/17,iPhone,,AZ
4/2/17,4/6/17,Android,,NY
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/8/17,iPhone,21,VT
4/2/17,4/5/17,iPhone,,NH
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/4/17,Android,,ME
4/2/17,4/8/17,Android,,RI
4/2/17,5/1/17,iPhone,,MI
4/2/17,4/7/17,Android,,NY
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,Android,,CA
4/2/17,4/18/17,iPhone,,CA
4/2/17,4/5/17,iPhone,27,MA
4/2/17,4/13/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,FL
4/2/17,4/4/17,Android,,NY
4/2/17,4/15/17,iPhone,30,GA
4/2/17,4/13/17,iPhone,,CO
4/2/17,4/6/17,iPhone,,TX
4/2/17,4/5/17,Android,,NJ
4/2/17,4/4/17,Android,,TX
4/2/17,4/19/17,iPhone,,MS
4/2/17,4/4/17,iPhone,27,CO
4/2/17,4/21/17,iPhone,31,TX
4/2/17,4/28/17,Android,13,OH
4/2/17,4/14/17,iPhone,,SC
4/2/17,4/5/17,iPhone,32,CA
4/2/17,4/25/17,iPhone,,DC
4/2/17,4/5/17,iPhone,,PA
4/2/17,4/6/17,Android,,MI
4/2/17,4/5/17,iPhone,,SC
4/2/17,4/4/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,NJ
4/2/17,4/30/17,Android,,CA
4/2/17,4/5/17,iPhone,,MO
4/2/17,4/5/17,iPhone,,MI
4/2/17,4/14/17,Android,,CA
4/2/17,4/6/17,iPhone,,CA
4/2/17,4/8/17,iPhone,,PA
4/2/17,4/5/17,iPhone,,NJ
4/2/17,4/5/17,iPhone,,WA
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/14/17,iPhone,,TX
4/2/17,4/11/17,iPhone,,CA
4/2/17,4/6/17,iPhone,,MD
4/2/17,4/12/17,Android,,OH
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/27/17,iPhone,,MA
4/2/17,4/21/17,Android,,TX
4/2/17,4/5/17,Android,23,CA
4/2/17,4/29/17,Android,24,NY
4/2/17,4/5/17,iPhone,,MD
4/2/17,4/16/17,iPhone,,TX
4/2/17,4/5/17,Android,,CA
4/2/17,4/15/17,iPhone,,TX
4/2/17,4/6/17,iPhone,,GA
4/2/17,4/8/17,Android,,TX
4/2/17,4/5/17,Android,,CA
4/2/17,4/4/17,iPhone,,MA
4/2/17,4/4/17,iPhone,20,MA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/4/17,iPhone,,TX
4/2/17,4/7/17,iPhone,,MO
4/2/17,4/5/17,iPhone,29,PA
4/2/17,4/10/17,Android,,VA
4/2/17,4/13/17,Android,,PA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,Android,,CA
4/2/17,4/8/17,iPhone,,MI
4/2/17,4/5/17,iPhone,30,NY
4/2/17,4/5/17,iPhone,,GA
4/2/17,4/7/17,iPhone,,NJ
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/6/17,iPhone,,UT
4/2/17,4/5/17,Android,,NY
4/2/17,4/15/17,iPhone,,NJ
4/2/17,4/6/17,iPhone,,NY
4/2/17,4/8/17,iPhone,,CA
4/2/17,4/6/17,iPhone,,PA
4/2/17,4/8/17,iPhone,,CA
4/2/17,4/15/17,iPhone,,MO
4/2/17,4/5/17,iPhone,14,DC
4/2/17,4/6/17,Android,,NY
4/2/17,4/14/17,iPhone,,MA
4/2/17,4/5/17,iPhone,,IL
4/2/17,4/14/17,Android,,CA
4/2/17,4/7/17,iPhone,,WA
4/2/17,4/6/17,iPhone,36,CA
4/2/17,4/11/17,Android,,FL
4/2/17,4/22/17,Android,,SD
4/2/17,4/5/17,Android,,MA
4/2/17,4/5/17,Android,13,CA
4/2/17,4/21/17,iPhone,,NV
4/2/17,4/17/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,iPhone,29,PA
4/2/17,4/7/17,Android,,TX
4/2/17,4/13/17,iPhone,,NY
4/2/17,4/4/17,iPhone,,LA
4/2/17,4/5/17,iPhone,,CA
4/2/17,4/5/17,iPhone,25,CA
4/2/17,4/4/17,Android,,IN
4/2/17,4/11/17,iPhone,23,TX
4/2/17,4/4/17,iPhone,,AZ
4/2/17,4/23/17,Android,,PA
4/2/17,4/5/17,Android,,CA
4/2/17,4/5/17,Android,,IL
4/2/17,4/14/17,Android,,CA
4/2/17,4/22/17,iPhone,,NY
4/2/17,4/10/17,iPhone,,NV
4/2/17,4/21/17,Android,,MA
4/2/17,4/7/17,iPhone,,MA
4/2/17,4/6/17,iPhone,,NY
4/2/17,4/5/17,iPhone,,UT
4/2/17,4/5/17,Android,,CA
4/2/17,4/27/17,iPhone,,TX
4/2/17,4/7/17,iPhone,,NY
4/2/17,4/8/17,iPhone,,VA
4/2/17,4/5/17,iPhone,,NY
4/2/17,4/10/17,Android,,FL
